numero,nom_four,autre_nom_four,num_entr,structure,nombre_employes,nombre_employes_mtl,politique_dev_durable,politique_appro_responsable,entreprise_econo_sociale,lieu_arr,lieu_ville,lieu_etat,lieu_pays,lieu_zone_achat
115034,HIAB QUEBEC DIV. D'ATLAS POLAR CO. LTEE,ATLAS POLAR COMPANY LTD,1160001435,*Société par actions/Corporations/Compagnie,5.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,TORONTO,ON,CA,Canada mais hors Québec
153658,L'UNIQUE ASSURANCES GENERALES INC.,NEQ:1163552897,1163552897,*Société par actions/Corporations/Compagnie,200.0,,N,N,N,,Quebec,QC,CA,Québec hors Conseil d'agglomération
116293,KPMG S.R.L./S.E.N.C.R.L.,,3341653908,*Société par actions/Corporations/Compagnie,8377.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
136941,KEMIRA WATER SOLUTIONS CANADA INC.,SOLUTIONS EN TRAITEMENT DES EAUX KEMIRA CANADA NEQ:1148982177,1180304645,*Société par actions/Corporations/Compagnie,215.0,,N,N,N,,Varennes,QC,CA,Québec hors Conseil d'agglomération
135440,SNO INNOVATION INC,,1161707253,*Société par actions/Corporations/Compagnie,20.0,20.0,N,N,N,,ST-BRUNO,QC,CA,Québec hors Conseil d'agglomération
115176,LAROSE & FILS LTEE,,1143149301,*Société par actions/Corporations/Compagnie,35.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
113901,SYSTEMES INFORMATIQUES ET GESTION CALGAH LTEE,,1143417625,*Société par actions/Corporations/Compagnie,15.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
115363,M. VAN NOORT & SONS BULB CO LTD.,,000000NON,*Société par actions/Corporations/Compagnie,,,N,N,N,,LANGLEY,BC,CA,Canada mais hors Québec
115198,LE GROUPE TRESK INC.,,1141906876,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,,SHERBROOKE,QC,CA,Québec hors Conseil d'agglomération
116160,CORBEIL ELECTRIQUE INC.,,1140521528,*Société par actions/Corporations/Compagnie,75.0,,N,N,N,,DOLLARD-DES-ORMEAUX,QC,CA,Conseil d'agglomération hors Montréal
116160,CORBEIL ELECTRIQUE INC.,,1140521528,*Société par actions/Corporations/Compagnie,75.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
115197,LE GROUPE SPORTS INTER PLUS INC.,,1147492400,*Société par actions/Corporations/Compagnie,16.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
142639,TRAITEUR L.T.,9286-1012 QUEBEC INC,1169343572,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
142660,MERCEDES-BENZ LAVAL,AUTO CLASSIQUE DE LAVAL INC,1144100709,*Société par actions/Corporations/Compagnie,,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
129165,ORDRE DES FILS D'ITALIE AU CANADA,,1144033090,*Organisme à  but non lucratif,1.0,,N,"O Plan, politique ou engagements de responsabilité sociale",O,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
142205,LE GROUPE DECAREL INC,,1146738910,*Société par actions/Corporations/Compagnie,75.0,75.0,N,N,N,,WESTMOUNT,QC,CA,Conseil d'agglomération hors Montréal
142067,SSQ GROUPE FINANCIER,SSQ SOCIETE D'ASSURANCE-VIE INC.,1144532687,*Société par actions/Corporations/Compagnie,,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
152469,ART ET DESIGN MOSAIKA INC.,,1148925218,*Société par actions/Corporations/Compagnie,40.0,,"O Plan, politique ou engagements de DD",N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
129710,JOHN RONEY,,000000NON,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
143810,CATHERINE BURRY,,2260579877,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Outremont,MONTREAL,QC,CA,Place d'affaires à Montréal
116411,WAINBEE LIMITEE,,1143090737,*Société par actions/Corporations/Compagnie,218.0,,N,N,N,,POINTE-CLAIRE,QC,CA,Conseil d'agglomération hors Montréal
130981,"CARREFOUR D,EDUCATION POPULAIRE DE POINTE ST-CHARLES",,000000NON,*Organisme à  but non lucratif,,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
116452,OUTIL PAC INC,,1170846951,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,MONT-ROYAL,QC,CA,Conseil d'agglomération hors Montréal
119556,SECURO VISION INC.,NEQ:1142822726,1142822726,*Société par actions/Corporations/Compagnie,41.0,,N,N,N,,Longueuil,QC,CA,Québec hors Conseil d'agglomération
116508,LES JARDINS W.G. CHARLEBOIS INC.,,1142441774,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,,SALABERRY-DE-VALLEYFIELD,QC,CA,Québec hors Conseil d'agglomération
62869,GODARD BELISLE ST-JEAN & ASSOCIES,,3342581298,*Société en nom collectif,,,N,N,N,,SAINTE-AGATHE-DES-MONTS,QC,CA,Québec hors Conseil d'agglomération
114869,C.F.H. SECURITE INC,,1141757899,*Société par actions/Corporations/Compagnie,46.0,,N,N,N,,VALLEYFIELD,QC,CA,Québec hors Conseil d'agglomération
119834,F.X. LANGE INC,,1144011369,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
122101,YRH INC,1180589203,1180589203,*Société par actions/Corporations/Compagnie,87.0,,N,N,N,Le Sud-Ouest,Montreal,QC,CA,Place d'affaires à Montréal
121932,HOME DEPOT,,1148628630,*Société par actions/Corporations/Compagnie,501.0,501.0,N,N,N,Anjou,ANJOU,QC,CA,Place d'affaires à Montréal
138279,MAGASIN LATULIPPE INC.,,1149099633,*Société par actions/Corporations/Compagnie,200.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
122285,IMPRIMERIE L'EMPREINTE INC.,NEQ:1181159493,1181159493,*Société par actions/Corporations/Compagnie,120.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,Laval,QC,CA,Québec hors Conseil d'agglomération
111190,KRUGER INC,,1143933159,*Société par actions/Corporations/Compagnie,2000.0,,N,N,N,LaSalle,MONTREAL,QC,CA,Place d'affaires à Montréal
145885,COMMUNAUTO INC.,,1144795805,*Société par actions/Corporations/Compagnie,75.0,75.0,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
116563,C. FRENSCH LTD,,000000NON,*Société par actions/Corporations/Compagnie,,,N,N,N,,BEAMSVILLE,ON,CA,Canada mais hors Québec
152645,BLOUIN TARDIF ARCHITECTES INC.,,1164031438,*Société par actions/Corporations/Compagnie,20.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
115332,LIBRAIRIE  RAFFIN INC.,9210-7580 QUEBEC INC. NEQ:1165931073,1165931073,*Société par actions/Corporations/Compagnie,175.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,Montreal,QC,CA,Place d'affaires à Montréal
133813,COMPAGNIE HENRY CANADA INC.,,1143951409,*Société par actions/Corporations/Compagnie,15.0,,"O Plan, politique ou engagements de DD",N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
133813,COMPAGNIE HENRY CANADA INC.,,1143951409,*Société par actions/Corporations/Compagnie,15.0,,"O Plan, politique ou engagements de DD",N,N,Lachine,MONTREAL,QC,CA,Place d'affaires à Montréal
158700,GROUPE LE CORRE ET ASSOCIES INC.,,1143315761,*Société par actions/Corporations/Compagnie,27.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
104893,SERVICES DE REBUTS SOULANGES INC,,1143966175,*Société par actions/Corporations/Compagnie,50.0,,"O Plan, politique ou engagements de DD",N,N,,VAUDREUIL-DORION,QC,CA,Québec hors Conseil d'agglomération
115490,P.E. BOISVERT AUTO LTEE,,1141849233,*Société par actions/Corporations/Compagnie,40.0,,N,N,N,,BOUCHERVILLE,QC,CA,Québec hors Conseil d'agglomération
148011,AKHURST MACHINERIE LIMITEE,,1145880630,*Société par actions/Corporations/Compagnie,,,N,N,N,,DELTA,BC,CA,Canada mais hors Québec
123593,CLEAN HARBORS QUEBEC INC,,1145021615,*Société par actions/Corporations/Compagnie,13000.0,,N,N,N,,SAINTE-CATHERINE,QC,CA,Québec hors Conseil d'agglomération
116435,ENTRETIEN DE PONT-ROULANT PRO-ACTION INC.,NEQ:1172789555,1172789555,*Société par actions/Corporations/Compagnie,40.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,Montreal,QC,CA,Place d'affaires à Montréal
121531,REGIE DE L'ASSURANCE-MALADIE DU QUEBEC,,0000000NA,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
116703,PHOTOSYNTHESE INC,,1146281101,*Société par actions/Corporations/Compagnie,14.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
151298,MTN CANADA INC.,,1164136849,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
147306,GROUPE C & G BEAULIEU INC.,,1164819808,*Société par actions/Corporations/Compagnie,,,N,N,N,,ST-BASILE-LE-GRAND,QC,CA,Québec hors Conseil d'agglomération
123508,DURABAC INC,,1141257320,*Société par actions/Corporations/Compagnie,40.0,5.0,N,N,N,,GRANBY,QC,CA,Québec hors Conseil d'agglomération
116365,FISHER SCIENTIFIQUE,SOCIETE FISHER SCIENTIFIQUE NEQ:1147627393,1147627393,*Société par actions/Corporations/Compagnie,17000.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Saint-Laurent,St-Laurent,QC,CA,Place d'affaires à Montréal
116365,FISHER SCIENTIFIQUE,SOCIETE FISHER SCIENTIFIQUE NEQ:1147627393,1147627393,*Société par actions/Corporations/Compagnie,17000.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,Nepean,ON,CA,Canada mais hors Québec
116081,GROUPE LAUDIE,2951-6374 QUEBEC INC,1143368190,*Société par actions/Corporations/Compagnie,7.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
116092,GUILLEVIN INTERNATIONAL CIE,,1162317920,*Société par actions/Corporations/Compagnie,20.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
154855,C.B.R. LASER INC.,,1147161419,*Société par actions/Corporations/Compagnie,400.0,175.0,N,N,N,,PLESSISVILLE,QC,CA,Québec hors Conseil d'agglomération
149345,PHOTO GRAPHIQUE M.F. INC,,1164103948,*Société par actions/Corporations/Compagnie,,,N,N,N,Montréal-Nord,MONTREAL-NORD,QC,CA,Place d'affaires à Montréal
119060,CHARLES TURMEL (AVOCAT),,,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
133028,NAP-ART IMPRIMEURS,,,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
128130,JUDY GOLD,,000000NON,*Entreprise individuelle / Travailleur autonome,,,N,N,N,,Saint-Lambert,QC,CA,Québec hors Conseil d'agglomération
115563,SERVICE D'OUTILS  F.G.L. INC,,1144353985,*Société par actions/Corporations/Compagnie,17.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
115405,MAXI-METAL INC.,NEQ:1165903171,1165903171,*Société par actions/Corporations/Compagnie,75.0,,N,N,N,,Saint-Georges,QC,CA,Québec hors Conseil d'agglomération
114002,BALAI LE PERMANENT INC.,,1160416245,*Société par actions/Corporations/Compagnie,,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
113141,LE GROUPE TEKNISON INC,,1161656898,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
149967,NOTAIRE-DIRECT INC,,1143445782,*Société par actions/Corporations/Compagnie,,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
106559,CSA INTERNATIONAL,NEQ:1143460039,1143460039,*Société par actions/Corporations/Compagnie,,,N,N,N,,Pointe-Claire,QC,CA,Conseil d'agglomération hors Montréal
116467,SIAL,POTERIE STE-CATHERINE INC. NEQ:1142011312,1142011312,*Société par actions/Corporations/Compagnie,20.0,,N,N,N,,Laval,QC,CA,Québec hors Conseil d'agglomération
149564,SDK ET ASSOCIES INC.,,1146344487,*Société par actions/Corporations/Compagnie,40.0,40.0,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
133391,LES ENTREPRISES PERMA INC.,,1140563710,*Société par actions/Corporations/Compagnie,15.0,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
145086,TVA PUBLICATIONS INC.,,1164872658,*Société par actions/Corporations/Compagnie,400.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
123928,EMPIRE CANADA,150157 CANADA INC.,1144325298,*Société par actions/Corporations/Compagnie,30.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
150034,LOCATION CANVEC INC.,1143556448,1143556448,*Société par actions/Corporations/Compagnie,76.0,,N,N,N,Lachine,Montreal,QC,CA,Place d'affaires à Montréal
149653,SYLVAIN SERVANT,,000000NON,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Saint-Léonard,SAINT-LEONARD,QC,CA,Place d'affaires à Montréal
95299,AQUA PLEIN AIR INC.,,1143906619,*Société par actions/Corporations/Compagnie,8.0,,"O Plan, politique ou engagements de DD",N,N,,STE-THERESE,QUEBEC,CA,Québec hors Conseil d'agglomération
104676,CENTRE-VILLE VOLKSWAGEN INC.,,1142909739,*Société par actions/Corporations/Compagnie,42.0,,N,N,O,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
127138,S. BOUDRIAS HORTICOLE INC.,,1141807959,*Société par actions/Corporations/Compagnie,60.0,,"O Plan, politique ou engagements de DD",N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
47373,LA TROUPE DU THEATRE DE QUARTIER,,1142354134,*Organisme à  but non lucratif,600.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
156796,QUEBEC CULTURE ET COMMERCE LTEE,,1143097484,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
133841,"AVIVA, COMPAGNIE D'ASSURANCE DU CANADA",,1149064538,*Société par actions/Corporations/Compagnie,3000.0,,"O Plan, politique ou engagements de DD",N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
158197,TWIST PRODUCTION,9342-6146 QUEBEC INC.,1171902670,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
115577,SIGNALISATION S.A.I.C. INC,,1165663478,*Société par actions/Corporations/Compagnie,20.0,,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
122919,LIVRES BABAR INC.,,1163141600,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,,POINTE-CLAIRE,QC,CA,Conseil d'agglomération hors Montréal
115610,ST-LAURENT/SUSPENSIONS D'AUTOMOBILE CANADA INC,NEQ:1176448745,1176448745,*Société par actions/Corporations/Compagnie,25.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Saint-Laurent,Montreal,QC,CA,Place d'affaires à Montréal
113666,GENERAL AIR PRODUCTS INC.,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,EXTON,PA,US,Étranger hors Canada
120449,SERVIREST INC.,,1143707785,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
120318,BENTLEY SYSTEMS INC.,,,*Société par actions/Corporations/Compagnie,3900.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
120373,SOLUTIONS PCD INC.,,1146570651,*Société par actions/Corporations/Compagnie,34.0,,"O Plan, politique ou engagements de DD",N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
134596,PELLETIER - HORLOGER,PELLETIER DANIEL NEQ:2245043627,2245043627,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,,Saint-Marc-Sur-Richelieu,QC,CA,Québec hors Conseil d'agglomération
127711,CITRIX SYSTEME INC.,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,FORT LAUDERDALE,FL,US,Étranger hors Canada
115723,3M CANADA,COMPAGNIE 3M CANADA,1162958673,*Société par actions/Corporations/Compagnie,501.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
128679,LES PRODUCTIONS ELOIZE INC.,,1147736483,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
104835,ACTI-COM INC.,,1145982337,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
51011,CAA-QUEBEC,AUTOMOBILE ET TOURING CLUB DU QUEBEC (A.T.C.Q.) NEQ:1141741653,1141741653,*Société par actions/Corporations/Compagnie,,,N,N,N,,Quebec,QC,CA,Québec hors Conseil d'agglomération
156805,GROUPE FENESTRA,CONSTRUCTION ORPIN INC.,1161484127,*Société par actions/Corporations/Compagnie,25.0,,"O Plan, politique ou engagements de DD",N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
4523,ROBCO INC.,,1144442960,*Société par actions/Corporations/Compagnie,175.0,,N,N,N,LaSalle,LASALLE,QC,CA,Place d'affaires à Montréal
131595,CAM-RO DISTRIBUTIONS INC.,NEQ:1144444354,1144444354,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,,Laval,QC,CA,Québec hors Conseil d'agglomération
115350,LOUIS FILLION ELECTRONIQUE INC,,1144306645,*Société par actions/Corporations/Compagnie,20.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
115351,LOUIS GARNEAU SPORTS INC.,,1144095735,*Société par actions/Corporations/Compagnie,88.0,,N,N,N,,ST-AUGUSTIN-DE-DESMAURES,QC,CA,Québec hors Conseil d'agglomération
115352,LOUIS HEBERT UNIFORME INC.,NEQ:1177790400,1177790400,*Société par actions/Corporations/Compagnie,75.0,,"O Plan, politique ou engagements de responsabilité sociale","O Plan, politique ou engagements de DD",O,,Laval,QC,CA,Québec hors Conseil d'agglomération
120618,DAUPHINS SUR-LE-PARC,,1143952688,*Coopérative,5.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
108415,LAVE AUTO & CAMION (LASALLE) MARCO POLO INC.,NEQ:1149780935,1149780935,*Société par actions/Corporations/Compagnie,9.0,,N,N,N,LaSalle,Lasalle,QC,CA,Place d'affaires à Montréal
143023,ARMAND SIGNORI AUTO RADIATEUR INC.,NEQ:1143257674,1143257674,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,,Laval,QC,CA,Québec hors Conseil d'agglomération
146291,CANADIAN ENGRAVERS SUPPLY CO. CESCO,,0000000NA,*Société par actions/Corporations/Compagnie,18.0,,N,N,N,,MISSISSAUGA,ON,CA,Canada mais hors Québec
108375,PEP CONCEPT INC.,,1145733698,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
102282,DENEIGEMENT ET EXCAVATION M. GAUTHIER INC.,NEQ:1142228916,1142228916,*Société par actions/Corporations/Compagnie,35.0,,N,"O Plan, politique ou engagements de DD",N,Mercier–Hochelaga-Maisonneuve,Montreal,QC,CA,Place d'affaires à Montréal
135417,INNOVEX PRODUITS TECHNIQUES INC.,NEQ:1176579655,1176579655,*Société par actions/Corporations/Compagnie,20.0,,N,N,N,,Saint-Nicolas,QC,CA,Québec hors Conseil d'agglomération
13177,MARSHALL & SWIFT,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,CHICAGO,IL,US,Étranger hors Canada
120687,RAPHAELLE DE GROOT,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
147139,BIJOUTERIE DUBE ENR,9155-8403 QUEBEC INC,1162981717,*Société par actions/Corporations/Compagnie,2.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Verdun,VERDUN,QC,CA,Place d'affaires à Montréal
116163,ACCESSOIRES OUTILLAGE LIMITEE,,1143395730,*Société par actions/Corporations/Compagnie,20.0,20.0,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
128514,LE GROUPE REMORQUAGE PROFESSIONNEL INC.,,1163141485,*Société par actions/Corporations/Compagnie,9.0,,N,N,N,,REPENTIGNY,QC,CA,Québec hors Conseil d'agglomération
146982,A & A VITRES ET MIROIRS INC.,,1142202192,*Société par actions/Corporations/Compagnie,6.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
139542,CLEMENT ET FRERE LTEE,,1147600978,*Société par actions/Corporations/Compagnie,22.0,,N,N,N,,LOUISEVILLE,QC,CA,Québec hors Conseil d'agglomération
122942,SPAENAUR,,000000NON,*Société par actions/Corporations/Compagnie,5.0,5.0,N,N,N,,KITCHENER,ON,CA,Canada mais hors Québec
140039,BODY GYM EQUIPEMENT INC.,NEQ:1179777132,1179777132,*Société par actions/Corporations/Compagnie,21.0,,N,N,N,,Levis,QC,CA,Québec hors Conseil d'agglomération
117436,COMPAGNIE D'INSPECTION ET D'ASSURANCE CHAUDIERE ET MACHINERIE,,1142730929,*Société par actions/Corporations/Compagnie,130.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
